---start-straight----
pid_straight:40,0,0,pid_rotation:-5,0,5
-65.15573211149817,-590.625,-2606.229284459927,15.050501472809614,15.050501472809614,-575.5744985271904,-605.6755014728096,-15,0.09916830062866211,-37.62738807768904,-22.045471668243408
-62.37261192231096,-590.625,-2494.904476892438,-8.2269392635461,-8.2269392635461,-598.8519392635461,-582.3980607364539,-17,0.07402372360229492,-39.715470786089746,-23.229851245880127
-60.284529213910254,-590.625,-2411.38116855641,43.972765812932536,43.972765812932536,-546.6522341870675,-634.5977658129325,-18,0.06863141059875488,-41.630080815049915,-24.430900931358337
-58.369919184950085,-590.625,-2334.7967673980033,27.596336442176153,27.596336442176153,-563.0286635578238,-618.2213364421762,-18,0.06077861785888672,-43.33144313347058,-25.5249160528183
-56.66855686652942,-590.625,-2266.742274661177,34.911833006903606,34.911833006903606,-555.7131669930964,-625.5368330069036,-18,0.0615079402923584,-45.06058553266961,-26.63205897808075
-54.93941446733039,-590.625,-2197.5765786932157,64.520411958383,64.520411958383,-526.104588041617,-655.145411958383,-20,0.13210701942443848,-48.81873296765522,-29.14209234714508
-51.18126703234478,-590.625,-2047.250681293791,68.37434431941317,68.37434431941317,-522.2506556805869,-658.9993443194131,-23,0.13896536827087402,-52.75534672853646,-32.12984776496887
-47.24465327146354,-590.625,-1889.7861308585416,35.064188306431845,35.064188306431845,-555.5608116935682,-625.6891883064318,-28,0.08374714851379395,-55.13375385106007,-34.26540005207062
-44.86624614893993,-590.625,-1794.649845957597,14.273744753853293,14.273744753853293,-576.3512552461467,-604.8987447538533,-29,0.10224366188049316,-57.995837915306026,-37.17934441566467
-42.004162084693974,-590.625,-1680.166483387759,53.723608594295115,53.723608594295115,-536.9013914057049,-644.3486085942951,-31,0.07427072525024414,-60.06598938891255,-39.407466173172
-39.93401061108745,-590.625,-1597.360424443498,-1.9131434431135972,-1.9131434431135972,-592.5381434431135,-588.7118565568865,-32,0.057363033294677734,-61.68272889267582,-41.214401721954346
-38.31727110732418,-590.625,-1532.6908442929673,64.0824065414264,64.0824065414264,-526.5425934585736,-654.7074065414264,-33,0.08992695808410645,-64.19142067563087,-44.137027859687805
-35.808579324369134,-590.625,-1432.3431729747654,94.75122018210634,94.75122018210634,-495.87377981789365,-685.3762201821063,-34,0.13803672790527344,-68.09842247739151,-48.761258244514465
-31.90157752260849,-590.625,-1276.0631009043395,86.70588201723419,86.70588201723419,-503.9191179827658,-677.3308820172342,-39,0.11127376556396484,-71.25058795714138,-52.82275068759918
-28.749412042858623,-590.625,-1149.976481714345,49.56654712669268,49.56654712669268,-541.0584528733073,-640.1915471266927,-43,0.07624149322509766,-73.39575313811454,-55.948651909828186
-26.604246861885457,-590.625,-1064.1698744754183,107.59097853778576,107.59097853778576,-483.03402146221424,-698.2159785377858,-46,0.09232282638549805,-75.98896848212665,-60.05701768398285
-24.01103151787335,-590.625,-960.441260714934,-50.142886867537925,-50.142886867537925,-640.767886867538,-540.482113132462,-48,0.05765962600708008,-77.56574231480117,-62.76702010631561
-22.43425768519883,-590.625,-897.3703074079532,86.71075793202886,86.71075793202886,-503.91424206797114,-677.3357579320289,-50,0.05824589729309082,-79.09578464647863,-65.62106907367706
-20.904215353521366,-590.625,-836.1686141408546,111.4221645062683,111.4221645062683,-479.2028354937317,-702.0471645062682,-51,0.07167792320251465,-81.01642911164647,-69.24080419540405
-18.983570888353526,-590.625,-759.342835534141,131.9921056331049,131.9921056331049,-458.63289436689513,-722.6171056331049,-54,0.12747550010681152,-84.68250297515051,-75.93326795101166
-15.317497024849487,-590.625,-612.6998809939795,151.86685118389406,151.86685118389406,-438.758148816106,-742.491851183894,-62,0.11939120292663574,-88.04460686143172,-82.85795772075653
-11.955393138568283,-478.2157255427313,-478.2157255427313,71.90469007638882,71.90469007638882,-406.3110354663425,-550.1204156191202,-68,0.08324360847473145,-90.32499304653693,-88.26879227161407
-9.675006953463068,-387.00027813852273,-387.00027813852273,178.23060134397258,178.23060134397258,-208.76967679455015,-565.2308794824953,-74,0.11808037757873535,-92.8499889104107,-96.65249907970428
-7.150011089589299,-286.00044358357195,-286.00044358357195,-58.22910900439331,-58.22910900439331,-344.22955258796526,-227.77133457917864,-77,0.057373762130737305,-93.82680860715045,-100.98421812057495
-6.173191392849546,-246.92765571398184,-246.92765571398184,136.6969666491649,136.6969666491649,-110.23068906481694,-383.6246223631467,-80,0.07243156433105469,-94.67494989042113,-106.67009592056274
-5.325050109578868,-213.0020043831547,-213.0020043831547,157.30227892855936,157.30227892855936,-55.69972545459535,-370.3042833117141,-81,0.09008383750915527,-95.50976311934822,-113.92184484004974
-4.4902368806517785,-179.60947522607114,-179.60947522607114,262.5,290.82489406635614,82.89052477392886,-442.10947522607114,-87,0.13847947120666504,-96.99865518807418,-125.5541204214096
-3.0013448119258186,-120.05379247703274,-120.05379247703274,69.45630292227418,69.45630292227418,-50.59748955475857,-189.51009539930692,-95,0.09002089500427246,-97.79408373201461,-133.7460218667984
-2.205916267985387,-88.23665071941548,-88.23665071941548,209.82379964895534,209.82379964895534,121.58714892953986,-298.0604503683708,-102,0.08207917213439941,-98.22648516764549,-141.83082032203674
-1.7735148323545076,-70.9405932941803,-70.9405932941803,262.5,278.65567836460866,191.5594067058197,-333.4405932941803,-105,0.07689332962036133,-98.71442471608968,-149.78927993774414
-1.285575283910319,-51.42301135641276,-51.42301135641276,90.1336174548494,90.1336174548494,38.71060609843664,-141.55662881126216,-109,0.06914258003234863,-99.20781810286176,-157.18753600120544
-0.7921818971382351,-31.687275885529402,-31.687275885529402,243.80217816807453,243.80217816807453,212.11490228254513,-275.48945405360394,-113,0.07091426849365234,-99.48800579274086,-165.05901980400085
-0.5119942072591357,-20.479768290365428,-20.479768290365428,262.5,356.1318097011391,242.02023170963457,-282.9797682903654,-116,0.10704517364501953,-100.08525349965673,-177.3156921863556
...end-straight...
